anime_id,titulo,titulo_ingles,titulo_japones,tipo,fonte,episodios,status,em_exibicao,data_inicio_exibicao,data_fim_exibicao,duracao_min,classificacao_etaria,ano,temporada
2472,NARUTO: Shippuuden Movie,Naruto Shippuden the Movie,劇場版 NARUTO -ナルト- 疾風伝,MOVIE,ORIGINAL,1.0,FINISHED,False,2007-08-04,2007-08-04,94.0,,2007.0,summer
107420,Infinite Dendrogram,Infinite Dendrogram,インフィニット・デンドログラム,TV,LIGHT_NOVEL,13.0,FINISHED,False,2020-01-09,2020-04-16,24.0,,2020.0,winter
107912,Cike Wu Liuqi,Scissor Seven,刺客伍六七,ONA,ORIGINAL,10.0,FINISHED,False,2018-04-25,2018-06-20,16.0,,,
113359,NOMAD: Megalo Box 2,MEGALOBOX 2: NOMAD,NOMAD メガロボクス2,TV,ORIGINAL,13.0,FINISHED,False,2021-04-04,2021-06-27,24.0,,2021.0,spring
10588,Persona 4 the Animation,Persona 4 the Animation,ペルソナ4アニメーション,TV,VIDEO_GAME,25.0,FINISHED,False,2011-10-07,2012-03-30,25.0,,2011.0,fall
177506,Izure Saikyou no Renkinjutsushi?,Possibly the Greatest Alchemist of All Time,いずれ最強の錬金術師？,TV,LIGHT_NOVEL,12.0,FINISHED,False,2025-01-01,2025-03-19,23.0,,2025.0,winter
148109,Yuusha ga Shinda!,The Legendary Hero is Dead!,勇者が死んだ！,TV,MANGA,12.0,FINISHED,False,2023-04-07,2023-06-23,24.0,,2023.0,spring
103874,"Doukyonin wa Hiza, Tokidoki, Atama no Ue.",My Roommate is a Cat,同居人はひざ、時々、頭のうえ。,TV,MANGA,12.0,FINISHED,False,2019-01-09,2019-03-27,24.0,,2019.0,winter
126529,Kyokou Suiri Season 2,In/Spectre 2,虚構推理 Season2,TV,OTHER,12.0,FINISHED,False,2023-01-09,2023-03-27,25.0,,2023.0,winter
158926,Kamonohashi Ron no Kindan Suiri,Ron Kamonohashi's Forbidden Deductions,鴨乃橋ロンの禁断推理,TV,MANGA,13.0,FINISHED,False,2023-10-02,2023-12-25,25.0,,2023.0,fall
132193,Gokushufudou Part 2,The Way of the Househusband Part 2,極主夫道 パート2,ONA,MANGA,5.0,FINISHED,False,2021-10-07,2021-10-07,18.0,,2021.0,fall
112293,Murenase! Seton Gakuen,Seton Academy: Join the Pack!,群れなせ！シートン学園,TV,MANGA,12.0,FINISHED,False,2020-01-07,2020-03-24,24.0,,2020.0,winter
170577,Tondemo Skill de Isekai Hourou Meshi 2,Campfire Cooking in Another World with my Absurd Skill Season 2,とんでもスキルで異世界放浪メシ2,TV,LIGHT_NOVEL,12.0,FINISHED,False,2025-10-08,2025-12-24,24.0,,2025.0,fall
8086,Densetsu no Yuusha no Densetsu,The Legend of the Legendary Heroes,伝説の勇者の伝説,TV,LIGHT_NOVEL,24.0,FINISHED,False,2010-07-02,2010-12-17,24.0,,2010.0,summer
131019,Tsuki to Laika to Nosferatu,Irina: The Vampire Cosmonaut,月とライカと吸血姫,TV,LIGHT_NOVEL,12.0,FINISHED,False,2021-10-04,2021-12-20,24.0,,2021.0,fall
154412,Megami no Café Terrace,The Café Terrace and Its Goddesses,女神のカフェテラス,TV,MANGA,12.0,FINISHED,False,2023-04-08,2023-06-24,23.0,,2023.0,spring
21335,ONE PIECE FILM: GOLD,One Piece Film: Gold,ONE PIECE FILM GOLD,MOVIE,ORIGINAL,1.0,FINISHED,False,2016-07-23,2016-07-23,120.0,,2016.0,summer
107339,Hataage! Kemono Michi,Kemono Michi: Rise Up,旗揚！けものみち,TV,MANGA,12.0,FINISHED,False,2019-10-02,2019-12-18,24.0,,2019.0,fall
10589,NARUTO: Blood Prison,Naruto Shippuden the Movie: Blood Prison,劇場版 NARUTO -ナルト- ブラッド・プリズン,MOVIE,ORIGINAL,1.0,FINISHED,False,2011-07-30,2011-07-30,102.0,,2011.0,summer
10357,Jinrui wa Suitai Shimashita,Humanity Has Declined,人類は衰退しました,TV,LIGHT_NOVEL,12.0,FINISHED,False,2012-07-02,2012-09-16,23.0,,2012.0,summer
139095,FAIRY TAIL: 100 YEARS QUEST,FAIRY TAIL 100 YEARS QUEST,FAIRY TAIL 100 YEARS QUEST,TV,MANGA,25.0,FINISHED,False,2024-07-07,2025-01-05,24.0,,2024.0,summer
167419,Naze Boku no Sekai wo Daremo Oboeteinai no ka?,Why Does Nobody Remember Me in This World?,なぜ僕の世界を誰も覚えていないのか？,TV,LIGHT_NOVEL,12.0,FINISHED,False,2024-07-13,2024-09-28,24.0,,2024.0,summer
139310,Boku ga Aishita Subete no Kimi e,To Every You I’ve Loved Before,僕が愛したすべての君へ,MOVIE,OTHER,1.0,FINISHED,False,2022-10-07,2022-10-07,102.0,,2022.0,fall
4280,Kara no Kyoukai: Garan no Dou,the Garden of sinners Chapter 4: garan-no-dou. (The Hollow Shrine),空の境界 伽藍の洞,MOVIE,OTHER,1.0,FINISHED,False,2008-05-24,2008-05-24,46.0,,2008.0,spring
194393,Aishiteru Game wo Owarasetai,I Want to End this Love Game,愛してるゲームを終わらせたい,TV,MANGA,12.0,FINISHED,False,2026-04-14,2026-06-30,24.0,,2026.0,spring
9367,Freezing,Freezing,フリージング,TV,MANGA,12.0,FINISHED,False,2011-01-08,2011-04-07,24.0,,2011.0,winter
173584,Maou Gun Saikyou no Majutsushi wa Ningen datta,The Strongest Magician in the Demon Lord's Army was a Human,魔王軍最強の魔術師は人間だった,TV,LIGHT_NOVEL,12.0,FINISHED,False,2024-06-26,2024-09-11,24.0,,2024.0,summer
182469,ONE PIECE FAN LETTER,ONE PIECE FAN LETTER,ONE PIECE FAN LETTER,SPECIAL,LIGHT_NOVEL,1.0,FINISHED,False,2024-10-20,2024-10-20,25.0,,2024.0,fall
14397,Chihayafuru 2,Chihayafuru 2,ちはやふる 2,TV,MANGA,25.0,FINISHED,False,2013-01-12,2013-06-29,22.0,,2013.0,winter
97625,Tsugumomo,Tsugumomo,つぐもも,TV,MANGA,12.0,FINISHED,False,2017-04-02,2017-06-18,24.0,,2017.0,spring
21778,Kishibe Rohan wa Ugokanai,Thus Spoke Rohan Kishibe,岸辺露伴は動かない,OVA,MANGA,4.0,FINISHED,False,2017-09-20,2020-03-25,23.0,,2017.0,summer
570,JIN-ROH,Jin-Roh: The Wolf Brigade,人狼 JIN-ROH,MOVIE,MANGA,1.0,FINISHED,False,2000-06-03,2000-06-03,102.0,,2000.0,spring
106051,Senryuu Shoujo,Senryu Girl,川柳少女,TV_SHORT,MANGA,12.0,FINISHED,False,2019-04-06,2019-06-22,13.0,,2019.0,spring
12175,Koi to Senkyo to Chocolate,"Love, Election and Chocolate",恋と選挙とチョコレート,TV,VISUAL_NOVEL,12.0,FINISHED,False,2012-07-06,2012-09-28,25.0,,2012.0,summer
104051,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden,Magia Record: Puella Magi Madoka Magica Side Story,マギアレコード 魔法少女まどか☆マギカ外伝,TV,VIDEO_GAME,13.0,FINISHED,False,2020-01-05,2020-03-29,24.0,,2020.0,winter
138424,Karakai Jouzu no Takagi-san 3,Teasing Master Takagi-san Season 3,からかい上手の高木さん３,TV,MANGA,12.0,FINISHED,False,2022-01-08,2022-03-26,24.0,,2022.0,winter
21840,Yi Ren Zhi Xia,Hitori no Shita - The Outcast,一人之下,TV,MANGA,12.0,FINISHED,False,2016-07-08,2016-09-24,24.0,,,
133175,Mahoutsukai Reimeiki,The Dawn of the Witch,魔法使い黎明期,TV,LIGHT_NOVEL,12.0,FINISHED,False,2022-04-08,2022-07-01,24.0,,2022.0,spring
97672,Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen,Danganronpa 3: The End of Hope's Peak High School - Hope Arc,ダンガンロンパ３-The End of 希望ヶ峰学園-希望編,SPECIAL,ORIGINAL,1.0,FINISHED,False,2016-09-29,2016-09-29,24.0,,2016.0,fall
6351,"CLANNAD: After Story - Mou Hitotsu no Sekai, Kyou-hen","Clannad: Another World, Kyou Chapter",ＣＬＡＮＮＡＤ ~After Story~ もうひとつの世界 杏編,OVA,VISUAL_NOVEL,1.0,FINISHED,False,2009-07-01,2009-07-01,24.0,,2009.0,summer
104159,Azur Lane,AZUR LANE,アズールレーン,TV,VIDEO_GAME,12.0,FINISHED,False,2019-10-03,2020-03-20,24.0,,2019.0,fall
477,ARIA The ANIMATION,ARIA The ANIMATION,ARIA The ANIMATION,TV,MANGA,13.0,FINISHED,False,2005-10-06,2005-12-29,24.0,,2005.0,fall
101117,Free!: Dive to the Future,Free! -Dive to the Future-,Free!-Dive to the Future-,TV,LIGHT_NOVEL,12.0,FINISHED,False,2018-07-12,2018-09-27,24.0,,2018.0,summer
20774,Kuusen Madoushi Kouhosei no Kyoukan,Sky Wizards Academy,空戦魔導士候補生の教官,TV,LIGHT_NOVEL,12.0,FINISHED,False,2015-07-09,2015-09-24,24.0,,2015.0,summer
430,Hagane no Renkinjutsushi: Shamballa wo Yuku Mono,Fullmetal Alchemist: The Movie - Conqueror of Shamballa,鋼の錬金術師 シャンバラを征く者,MOVIE,MANGA,1.0,FINISHED,False,2005-07-23,2005-07-23,105.0,,2005.0,summer
177552,Kuroiwa Medaka ni Watashi no Kawaii ga Tsuujinai,Medaka Kuroiwa is Impervious to My Charms,黒岩メダカに私の可愛いが通じない,TV,MANGA,12.0,FINISHED,False,2025-01-07,2025-03-25,24.0,,2025.0,winter
101925,Gintama.: Shirogane no Tamashii-hen - Kouhan-sen,Gintama.: Silver Soul Arc - Second Half War,銀魂. 銀ノ魂篇2,TV,MANGA,14.0,FINISHED,False,2018-07-09,2018-10-08,24.0,,2018.0,summer
21326,Tokyo Ghoul: [PINTO],,東京喰種トーキョーグール【PINTO】,OVA,LIGHT_NOVEL,1.0,FINISHED,False,2015-12-25,2015-12-25,24.0,,2015.0,fall
99916,Asagao to Kase-san.,Kase-san and Morning Glories,あさがおと加瀬さん。,OVA,MANGA,1.0,FINISHED,False,2018-06-09,2018-06-09,59.0,,2018.0,spring
145815,Noumin Kanren no Skill Bakka Agetetara Naze ka Tsuyoku Natta.,I've Somehow Gotten Stronger When I Improved My Farm-Related Skills,農民関連のスキルばっか上げてたら何故か強くなった。,TV,LIGHT_NOVEL,12.0,FINISHED,False,2022-10-01,2022-12-17,24.0,,2022.0,fall
148465,Level 1 dakedo Unique Skill de Saikyou desu,My Unique Skill Makes Me OP even at Level 1,レベル1だけどユニークスキルで最強です,TV,LIGHT_NOVEL,12.0,FINISHED,False,2023-07-08,2023-09-23,24.0,,2023.0,summer
177104,Saikyou no Shien-shoku [Wajutsushi] Dearu Ore wa Sekai Saikyou Clan wo Shitagaeru,"The Most Notorious ""Talker"" Runs the World's Greatest Clan",最凶の支援職【話術士】である俺は世界最強クランを従える,ONA,LIGHT_NOVEL,12.0,FINISHED,False,2024-10-01,2024-12-16,24.0,,2024.0,fall
179965,"Haite Kudasai, Takamine-san","Please Put Them On, Takamine-san",履いてください、鷹峰さん,TV,MANGA,12.0,FINISHED,False,2025-04-02,2025-06-18,24.0,,2025.0,spring
165855,Hananoi-kun to Koi no Yamai,A Condition Called Love,花野井くんと恋の病,TV,MANGA,12.0,FINISHED,False,2024-04-04,2024-06-20,24.0,,2024.0,spring
143598,Kijin Gentoushou,Sword of the Demon Hunter: Kijin Gentosho,鬼人幻燈抄,TV,OTHER,24.0,FINISHED,False,2025-03-31,2025-09-30,24.0,,2025.0,spring
143271,Mahouka Koukou no Rettousei 3rd Season,The Irregular at Magic High School Season 3,魔法科高校の劣等生 第3シーズン,TV,LIGHT_NOVEL,13.0,FINISHED,False,2024-04-05,2024-06-28,24.0,,2024.0,spring
108522,Baki: Dai Raitaisai-hen,Baki: The Great Raitai Tournament Saga,バキ 大擂台賽編,ONA,MANGA,13.0,FINISHED,False,2020-06-04,2020-06-04,24.0,,2020.0,spring
17641,Date A Live: DATE TO DATE,Date A Live: Date to Date,デート・ア・ライブ DATE TO DATE,OVA,LIGHT_NOVEL,1.0,FINISHED,False,2013-12-06,2013-12-06,24.0,,,
99940,Itou Junji: Collection,Junji Ito Collection,伊藤潤二「コレクション」,TV,MANGA,12.0,FINISHED,False,2018-01-05,2018-03-23,24.0,,2018.0,winter
9760,Hoshi wo Ou Kodomo,Children who Chase Lost Voices,星を追う子ども,MOVIE,ORIGINAL,1.0,FINISHED,False,2011-05-07,2011-05-07,116.0,,2011.0,spring
206914,Nippon Sangoku,NIPPON SANGOKU: The Three Nations of the Crimson Sun,日本三國,ONA,MANGA,12.0,FINISHED,False,2026-04-05,2026-06-21,26.0,,2026.0,spring
20694,Non Non Biyori: Repeat,Non Non Biyori Repeat,のんのんびより りぴーと,TV,MANGA,12.0,FINISHED,False,2015-07-07,2015-09-22,24.0,,2015.0,summer
20741,Date A Live Movie: Mayuri Judgement,Date A Live Mayuri Judgement,劇場版デート・ア・ライブ 万由里ジャッジメント,MOVIE,ORIGINAL,1.0,FINISHED,False,2015-08-22,2015-08-22,72.0,,2015.0,summer
4155,ONE PIECE FILM: STRONG WORLD,One Piece Film: Strong World,ONE PIECE FILM STRONG WORLD,MOVIE,MANGA,1.0,FINISHED,False,2009-12-12,2009-12-12,113.0,,2009.0,fall
15335,Gintama: Kanketsu-hen - Yorozuya yo Eien Nare,Gintama: The Final Chapter - Be Forever Yorozuya,劇場版 銀魂 完結篇 万事屋よ永遠なれ,MOVIE,MANGA,1.0,FINISHED,False,2013-07-06,2013-07-06,110.0,,2013.0,summer
20448,Seitokai Yakuindomo＊,Seitokai Yakuindomo Season 2,生徒会役員共＊,TV,MANGA,13.0,FINISHED,False,2014-01-04,2014-03-30,23.0,,2014.0,winter
101289,Hyakuren no Haou to Seiyaku no Valkyria,The Master of Ragnarök & Blesser of Einherjar,百錬の覇王と聖約の戦乙女,TV,LIGHT_NOVEL,12.0,FINISHED,False,2018-07-08,2018-09-23,24.0,,2018.0,summer
122349,Boku no Hero Academia: Ikinokore! Kesshi no Survival Kunren,My Hero Academia: Make It! Do-or-Die Survival Training,僕のヒーローアカデミア 生き残れ！決死のサバイバル訓練,ONA,MANGA,2.0,FINISHED,False,2020-08-16,2020-08-16,24.0,,2020.0,summer
8246,NARUTO: Shippuuden - The Lost Tower,Naruto Shippuden the Movie: The Lost Tower,劇場版 NARUTO -ナルト- 疾風伝 ザ・ロストタワー,MOVIE,ORIGINAL,1.0,FINISHED,False,2010-07-31,2010-07-31,85.0,,2010.0,summer
98448,Kino no Tabi -the Beautiful World- the Animated Series,Kino's Journey -the Beautiful World- the Animated Series,キノの旅 -the Beautiful World- the Animated Series,TV,LIGHT_NOVEL,12.0,FINISHED,False,2017-10-06,2017-12-22,24.0,,2017.0,fall
114129,Gintama: THE FINAL,Gintama: THE VERY FINAL,銀魂 THE FINAL,MOVIE,MANGA,1.0,FINISHED,False,2021-01-08,2021-01-08,104.0,,2021.0,winter
162669,Fumetsu no Anata e Season 3,To Your Eternity Season 3,不滅のあなたへ Season 3,TV,MANGA,22.0,FINISHED,False,2025-10-04,2026-03-29,25.0,,2025.0,fall
139606,Eiyuu Kyoushitsu,Classroom for Heroes,英雄教室,TV,LIGHT_NOVEL,12.0,FINISHED,False,2023-07-09,2023-09-24,24.0,,2023.0,summer
195604,Black Clover 2nd Season,Black Clover Season 2,ブラッククローバー 第2期,TV,MANGA,,NOT_YET_RELEASED,False,2026-10-01,,,,2026.0,fall
160389,Kekkon Yubiwa Monogatari,Tales of Wedding Rings,結婚指輪物語,TV,MANGA,12.0,FINISHED,False,2024-01-06,2024-03-23,24.0,,2024.0,winter
6922,Fate/stay night Movie: UNLIMITED BLADE WORKS,Fate/stay night: Unlimited Blade Works (Movie),劇場版 Fate/stay night UNLIMITED BLADE WORKS,MOVIE,VISUAL_NOVEL,1.0,FINISHED,False,2010-01-23,2010-01-23,105.0,,2010.0,winter
19489,Little Witch Academia: Mahou-jikake no Parade,Little Witch Academia: The Enchanted Parade,リトルウィッチアカデミア 魔法仕掛けのパレード,MOVIE,ORIGINAL,1.0,FINISHED,False,2015-10-09,2015-10-09,54.0,,2015.0,fall
210,Ranma 1/2,Ranma ½,らんま1/2,TV,MANGA,18.0,FINISHED,False,1989-04-15,1989-09-16,24.0,,1989.0,spring
8142,Colorful,Colorful ~ The Motion Picture,カラフル,MOVIE,OTHER,1.0,FINISHED,False,2010-08-21,2010-08-21,127.0,,2010.0,summer
543,Vampire Hunter D (2000),Vampire Hunter D: Bloodlust,バンパイアハンターD,MOVIE,LIGHT_NOVEL,1.0,FINISHED,False,2000-08-25,2000-08-25,97.0,,2000.0,summer
21445,Big Order,Big Order,ビッグオーダー,TV,MANGA,10.0,FINISHED,False,2016-04-16,2016-06-18,24.0,,2016.0,spring
18119,Servant x Service,Servant x Service,サーバント×サービス,TV,MANGA,13.0,FINISHED,False,2013-07-05,2013-09-27,23.0,,2013.0,summer
174802,Shiunji-ke no Kodomotachi,The Shiunji Family Children,紫雲寺家の子供たち,TV,MANGA,12.0,FINISHED,False,2025-04-08,2025-06-24,24.0,,2025.0,spring
11737,Ao no Exorcist Movie,Blue Exorcist: The Movie,青の祓魔師 -劇場版-,MOVIE,MANGA,1.0,FINISHED,False,2012-12-28,2012-12-28,88.0,,2012.0,fall
143866,Jaku-Chara Tomozaki-kun 2nd STAGE,Bottom-Tier Character Tomozaki 2nd Stage,弱キャラ友崎くん 2nd STAGE,TV,LIGHT_NOVEL,13.0,FINISHED,False,2024-01-03,2024-03-27,24.0,,2024.0,winter
99507,Ryuuou no Oshigoto!,The Ryuo's Work is Never Done!,りゅうおうのおしごと!,TV,LIGHT_NOVEL,12.0,FINISHED,False,2018-01-08,2018-03-26,24.0,,2018.0,winter
184591,"Watashi ga Koibito ni Nareru Wake Nai jan, Muri Muri! (※Muri ja Nakatta!?)",There's No Freaking Way I'll Be Your Lover! Unless…,わたしが恋人になれるわけないじゃん、ムリムリ! (※ムリじゃなかった!?),TV,LIGHT_NOVEL,12.0,FINISHED,False,2025-07-08,2025-09-23,24.0,,2025.0,summer
136149,Alice to Therese no Maboroshi Koujou,maboroshi,アリスとテレスのまぼろし工場,MOVIE,ORIGINAL,1.0,FINISHED,False,2023-09-15,2023-09-15,111.0,,2023.0,summer
16904,K: MISSING KINGS,,K MISSING KINGS,MOVIE,ORIGINAL,1.0,FINISHED,False,2014-07-05,2014-07-05,75.0,,2014.0,summer
139311,Kimi wo Aishita Hitori no Boku e,"To Me, The One Who Loved You",君を愛したひとりの僕へ,MOVIE,OTHER,1.0,FINISHED,False,2022-10-07,2022-10-07,98.0,,2022.0,fall
10521,WORKING'!!,Wagnaria!!2,WORKING'!!,TV,MANGA,13.0,FINISHED,False,2011-10-01,2011-12-24,24.0,,2011.0,fall
106918,"Lord El-Melloi II-sei no Jikenbo: ""Rail Zeppelin"" Grace note",Lord El-Melloi II's Case Files {Rail Zeppelin} Grace note,ロード・エルメロイⅡ世の事件簿 {魔眼蒐集列車} Grace note,TV,LIGHT_NOVEL,13.0,FINISHED,False,2019-07-07,2019-09-29,24.0,,2019.0,summer
98702,Shokugeki no Souma: Ni no Sara OVA,Food Wars! The Second Plate OVA,食戟のソーマ 弍ノ皿 OVA,OVA,MANGA,2.0,FINISHED,False,2017-05-01,2017-07-04,25.0,,2017.0,spring
103221,Kaijuu no Kodomo,Children of the Sea,海獣の子供,MOVIE,MANGA,1.0,FINISHED,False,2019-06-07,2019-06-07,111.0,,2019.0,spring
168139,Rekishi ni Nokoru Akujo ni Naruzo,I’ll Become a Villainess Who Goes Down in History,歴史に残る悪女になるぞ,TV,LIGHT_NOVEL,13.0,FINISHED,False,2024-10-01,2024-12-24,24.0,,2024.0,fall
20556,Ryuugajou Nanana no Maizoukin,Nanana's Buried Treasure,龍ヶ嬢七々々の埋蔵金,TV,LIGHT_NOVEL,11.0,FINISHED,False,2014-04-11,2014-06-20,23.0,,2014.0,spring
20635,Dragon Ball Kai (2014),Dragon Ball Z Kai: The Final Chapters,ドラゴンボール改 (2014),TV,MANGA,69.0,FINISHED,False,2014-04-06,2015-06-28,24.0,,2014.0,spring
139821,Sugar Apple Fairy Tale,Sugar Apple Fairy Tale,シュガーアップル・フェアリーテイル,TV,LIGHT_NOVEL,12.0,FINISHED,False,2023-01-06,2023-03-24,23.0,,2023.0,winter
20159,Pocket Monsters: THE ORIGIN,Pokémon Origins,ポケットモンスター THE ORIGIN,SPECIAL,VIDEO_GAME,4.0,FINISHED,False,2013-10-02,2013-10-02,22.0,,2013.0,fall
6205,Kämpfer,Kämpfer,けんぷファー,TV,LIGHT_NOVEL,12.0,FINISHED,False,2009-10-02,2009-12-18,24.0,,2009.0,fall
21733,Shouwa Genroku Rakugo Shinjuu: Sukeroku Futatabi-hen,Descending Stories: Showa Genroku Rakugo Shinju,昭和元禄落語心中～助六再び篇～,TV,MANGA,12.0,FINISHED,False,2017-01-07,2017-03-25,24.0,,2017.0,winter
112357,Nihon Chinbotsu: 2020,Japan Sinks: 2020,日本沈没2020,ONA,OTHER,10.0,FINISHED,False,2020-07-09,2020-07-09,25.0,,2020.0,summer
153452,Ousama Ranking: Yuuki no Takarabako,Ranking of Kings: The Treasure Chest of Courage,王様ランキング 勇気の宝箱,TV,MANGA,10.0,FINISHED,False,2023-04-14,2023-06-16,23.0,,2023.0,spring
101349,Babylon,BABYLON,バビロン,TV,OTHER,12.0,FINISHED,False,2019-10-07,2020-01-27,23.0,,2019.0,fall
10271,Gyakkyou Burai Kaiji: Hakairoku-hen,Kaiji - Against All Rules,逆境無頼カイジ 破戒録篇,TV,MANGA,26.0,FINISHED,False,2011-04-06,2011-09-28,24.0,,2011.0,spring
13469,Hyouka: Motsubeki Mono wa,Hyouka: What Should Be Had,氷菓 持つべきものは,OVA,ORIGINAL,1.0,FINISHED,False,2012-07-08,2012-07-08,25.0,,2012.0,summer
108891,Kono Oto Tomare! 2,Kono Oto Tomare!: Sounds of Life Season 2,この音とまれ！2,TV,MANGA,13.0,FINISHED,False,2019-10-06,2019-12-29,24.0,,2019.0,fall
100891,Kengan Ashura,KENGAN ASHURA Part I,ケンガンアシュラ,ONA,MANGA,12.0,FINISHED,False,2019-07-31,2019-07-31,25.0,,2019.0,summer
19769,Mahou Sensou,Magical Warfare,魔法戦争,TV,LIGHT_NOVEL,12.0,FINISHED,False,2014-01-10,2014-03-28,24.0,,2014.0,winter
180136,Tsuihou Sareta Tensei Juukishi wa Game Chishiki de Musou Suru,The Exiled Heavy Knight Knows How to Game the System,追放された転生重騎士はゲーム知識で無双する,TV,MANGA,26.0,RELEASING,True,2026-07-03,2026-12-25,24.0,,2026.0,summer
10218,Berserk: Ougon Jidai-hen I - Haou no Tamago,Berserk: The Golden Age Arc I - The Egg of the King,ベルセルク 黄金時代篇Ⅰ 覇王の卵,MOVIE,MANGA,1.0,FINISHED,False,2012-02-04,2012-02-04,76.0,,2012.0,winter
5040,One Outs,One Outs,ワンナウツ,TV,MANGA,25.0,FINISHED,False,2008-10-08,2009-04-01,23.0,,2008.0,fall
110355,Golden Kamuy 3rd Season,Golden Kamuy Season 3,ゴールデンカムイ 第三期,TV,MANGA,12.0,FINISHED,False,2020-10-05,2020-12-21,24.0,,2020.0,fall
550,Yu☆Gi☆Oh!,,遊☆戯☆王,TV,MANGA,27.0,FINISHED,False,1998-04-04,1998-10-10,24.0,,1998.0,spring
21066,Sakurako-san no Ashimoto ni wa Shitai ga Umatteiru,Beautiful Bones -Sakurako's Investigation-,櫻子さんの足下には死体が埋まっている,TV,LIGHT_NOVEL,12.0,FINISHED,False,2015-10-08,2015-12-24,24.0,,2015.0,fall
11977,Mahou Shoujo Madoka☆Magica: Hajimari no Monogatari,Puella Magi Madoka Magica the Movie Part 1: Beginnings,劇場版 魔法少女まどか☆マギカ 始まりの物語,MOVIE,ORIGINAL,1.0,FINISHED,False,2012-10-06,2012-10-06,130.0,,2012.0,fall
5205,Kara no Kyoukai: Satsujin Kousatsu (Kou),the Garden of sinners Chapter 7: ……not nothing heart. (Murder Speculation Part B),空の境界 殺人考察(後),MOVIE,OTHER,1.0,FINISHED,False,2009-08-08,2009-08-08,121.0,,2009.0,summer
127412,Taishou Otome Otogibanashi,Taisho Otome Fairy Tale,大正オトメ御伽話,TV,MANGA,12.0,FINISHED,False,2021-10-09,2021-12-25,24.0,,2021.0,fall
100645,Akkun to Kanojo,My Sweet Tyrant,あっくんとカノジョ,TV_SHORT,MANGA,25.0,FINISHED,False,2018-04-06,2018-09-21,4.0,,2018.0,spring
20553,Kantai Collection: KanColle,KanColle,艦隊これくしょん -艦これ-,TV,VIDEO_GAME,12.0,FINISHED,False,2015-01-08,2015-03-26,24.0,,2015.0,winter
127366,100-man no Inochi no Ue ni Ore wa Tatteiru 2nd Season,I'm Standing on a Million Lives Season 2,100万の命の上に俺は立っている 第2シーズン,TV,MANGA,12.0,FINISHED,False,2021-07-10,2021-09-25,24.0,,2021.0,summer
20806,Cross Ange: Tenshi to Ryuu no Rondo,Cross Ange: Rondo of Angel and Dragon,クロスアンジュ 天使と竜の輪舞,TV,ORIGINAL,25.0,FINISHED,False,2014-10-05,2015-03-29,24.0,,2014.0,fall
